id,Type,Name,Grade,District,Lat,Lon,Reviewer_Nationality
1095,Travel Agents,PEARL LANKA HOLDINGS(PVT) LTD,B,Colombo,80.01667,6.86667,United States of America
1096,Travel Agents,AL-HIKMA HAJ SERVICES (PVT) LTD,B,Matara,80.21224665,6.034630646,Australia
1097,Travel Agents,SUMMIT LANKA TRAVELS AND TOURS,A,Colombo,79.953354,6.906147,United Kingdom
1098,Travel Agents,M TRAVELS (PVT)LTD,C,Colombo,80.01667,6.86667,United Kingdom
1099,Travel Agents,AL-HALEEM LANKA TRAVELS AND TOURS,B,Kegalle,80.387154,7.268821,United Kingdom
1100,Travel Agents,CITRUS VACATIONS LTD,C,Colombo,80.01667,6.86667,Kuwait
1101,Travel Agents,TROPICAL WAY TOURS,A,Puttalam,80,8,Australia
1102,Travel Agents,LEISURE CONCEPTS (PVT) LTD,C,Colombo,80.01667,6.86667,United States of America
1103,Travel Agents,A B TRAVELS PVT LTD,B,Colombo,79.880242,6.838232,United Kingdom
1104,Travel Agents,GO TRAVEL LANKA (PVT) LTD,A,Colombo,80.01667,6.86667,United States of America
1105,Travel Agents,RELAX HOLIDAYS PVT LTD,A,Ampara,81.84968588,7.218416352,Ireland
1106,Travel Agents,AMJA TRAVELS (PRIVAT) LIMITED,C,Colombo,80.01667,6.86667,United States of America
1107,Travel Agents,WALLEM LANKA PVT LTD,B,Colombo,80.01667,6.86667,United Kingdom
1108,Travel Agents,OLANCOM PVT LTD,B,Colombo,80.01667,6.86667,Australia
1109,Travel Agents,CEYLON TRAVEL FACTORY PVT LTD,A,Gampaha,79.93937505,6.991302851,United Kingdom
1110,Travel Agents,V P PERERA TOURS AND TRAVELS PVT LTD,C,Colombo,80.01667,6.86667,Hong Kong
1111,Travel Agents,ACCRU HOLIDAYS PVT LTD,B,Gampaha,79.843249,7.206416,United Kingdom
1112,Travel Agents,RANRO TOURS,C,Colombo,79.89621755,6.909504175,United Kingdom
1113,Travel Agents,CEYLAN HOLIDAYS,A,Gampaha,80.07056013,7.12648592,United Kingdom
1114,Travel Agents,GREENLINK TOURS LANKA PVT LTD,A,Colombo,80.01667,6.86667,United Kingdom
1115,Travel Agents,RAINBOW GLOBAL TRAVELS (PVT) LTD,B,Colombo,79.913892,6.897711,Switzerland
1116,Travel Agents,ALOHIL TRAVELS AND TOURS PVT LTD,C,Gampaha,80.01667,6.86667,United Kingdom
1117,Travel Agents,HORIZON LEISURE SERVICES PVT LTD,C,Colombo,79.86960802,6.897904602,Poland
1118,Travel Agents,EAST N WEST ON BOARD PVT LTD,A,Batticaloa,81.701831,7.718471,United Kingdom
1119,Travel Agents,M.N TRAVELS AND TOURS,B,Kalutara,80.06194873,6.71662803,United Kingdom
1120,Travel Agents,DIAMOND LEISURE (PRIVATE) LIMITED,B,Gampaha,79.843249,7.206416,United Kingdom
1121,Travel Agents,NAWAMINI TRAVELS (PRIVATE) LIMITED,C,Colombo,80.01667,6.86667,Belgium
1122,Travel Agents,SAGA ISLAND VOYAGES PVT LTD,A,Colombo,79.880242,6.838232,Lebanon
1123,Travel Agents,F.T.S. ISLAND HOLIDAYS PVT LTD,B,Colombo,79.86960802,6.897904602,Ireland
1124,Travel Agents,LEADER TRAVELS AND TOURS (PVT) LTD,C,Colombo,80.01667,6.86667,Australia
1125,Travel Agents,SB TRAVELS AND TOURS (PVT) LTD,A,Colombo,79.86569367,6.961731715,United Kingdom
1126,Travel Agents,U TRAVELS INTERNATIONAL PVT LTD,C,Colombo,80.01667,6.86667,Lebanon
1127,Travel Agents,HOLIDAY LANKA EXPLORERS PVT LTD,B,Galle,80.223192,6.043279,United States of America
1128,Travel Agents,DETOUR PVT LTD,A,Gampaha,79.893994,7.068840127,United Kingdom
1129,Travel Agents,LEISURE ISLAND HOLIDAY TOURS PVT LTD,C,Colombo,79.888881,6.790527,United Kingdom
1130,Travel Agents,HT CEY LEISURE (PRIVATE) LIMITED,B,Colombo,79.88719208,6.886982359,Ireland
1131,Travel Agents,CEYLON HERITAGE TOURS,C,Colombo,79.89621755,6.909504175,Australia
1132,Travel Agents,TRAVEL FLICK GLOBAL (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1133,Travel Agents,WISH LANKA TRAVELS & TOURS (PVT ) LTD,B,Gampaha,79.843249,7.206416,United States of America
1134,Travel Agents,APPLE HOLIDAYS (PRIVATE) LIMITED,C,Colombo,79.86569367,6.961731715,United Kingdom
1135,Travel Agents,JAYA LANKA TOURS (PVT) LTD,A,Colombo,79.89621755,6.909504175,United Kingdom
1136,Travel Agents,THE ISLE OF PEARL HOLIDAYS (PVT) LTD,B,Gampaha,80,7.13333,Australia
1137,Travel Agents,MAI GLOBE TRAVELS(PVT) LTD,B,Colombo,80.01667,6.86667,Belgium
1138,Travel Agents,LK JAPAN ENTERPRISES(PVT)LTD,C,Colombo,80.01667,6.86667,Turkey
1139,Travel Agents,SAFFRON ISLAND DESTINATION MANAGEMENT (PVT) LTD,A,Colombo,79.89621755,6.909504175,United Kingdom
1140,Travel Agents,MALBEVEN TRAVEL (PVT) LTD,A,Colombo,79.893438,6.877014,United Kingdom
1141,Travel Agents,BAREFOOT TRAVELLER PRIVATE LIMITED,B,Colombo,79.866418,6.842919,Australia
1142,Travel Agents,ISRA HOLIDAYS (PRIVATE) LIMITED,C,Colombo,79.880242,6.838232,United Kingdom
1143,Travel Agents,SKY LINK TOURS(PVT)LTD,B,Colombo,79.923272,6.851146,United Kingdom
1144,Travel Agents,CEYLON EXPERTS RECRUITMENT AND TRAVELS,A,Kegalle,80.387154,7.268821,Jordan
1145,Travel Agents,FIRST CHOICE TRAVELS AND LEISURE PVT LTD,B,Colombo,79.90916432,6.903166337,Australia
1146,Travel Agents,BROWNS TOURS (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1147,Travel Agents,S M GLOBAL TRAVELS & TOURS (PVT) LTD,A,Ampara,81.75,7.08333,United Kingdom
1148,Travel Agents,BURAQUE TRAVELS (PVT) LTD,C,Colombo,79.88037148,6.932747481,United Kingdom
1149,Travel Agents,GALAXY TOURS,B,Colombo,79.86400388,6.926472029,United Kingdom
1150,Travel Agents,FLYINSTYLE (PVT) LTD,A,Colombo,79.8577188,6.890180438,United States of America
1151,Travel Agents,HATEE TRAVELS,B,Ampara,81.84968588,7.218416352,Australia
1152,Travel Agents,BEYOND HOLIDAYS(PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1153,Travel Agents,AL-HARAMAIN TRAVELS & TOURS,C,Colombo,79.880242,6.838232,Germany
1154,Travel Agents,YETHAMA TRAVELS,A,Colombo,79.89064895,6.856583555,United Kingdom
1155,Travel Agents,SANASA TRAVELS (PVT )LTD,B,Colombo,80.01667,6.86667,United Kingdom
1156,Travel Agents,ONELGO TOURS,A,Colombo,79.893438,6.877014,United Kingdom
1157,Travel Agents,EXOTIC LEISURE TOURS,B,Colombo,80.01667,6.86667,United Kingdom
1158,Travel Agents,GRAND VACATIONS (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1159,Travel Agents,TRAVEL AMAYA,C,Gampaha,79.95126729,7.001966103,United States of America
1160,Travel Agents,HORISON GETAWAYS (PVT)LTD,A,Colombo,79.89621755,6.909504175,Iceland
1161,Travel Agents,MING HAN INTERNATIONAL TRAVEL AGENTS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1162,Travel Agents,ZAHIYA TRAVELS AND TOURS,B,Colombo,80.01667,6.86667,United Kingdom
1163,Travel Agents,MILANEE TRAVELS AND TOURS (PVT) LTD,C,Colombo,79.880242,6.838232,United Kingdom
1164,Travel Agents,UPULS TRAVEL SERVICE,A,,,,United Kingdom
1165,Travel Agents,MY VACATION INTERNATIONAL TRAVELS,A,Kalutara,80.29806,6.25361,United Kingdom
1166,Travel Agents,AIMAN TRAVELS & TOURS,B,Colombo,79.880242,6.838232,United Kingdom
1167,Travel Agents,HOLIDAY PLAN DMC (PVT)LTD,C,Colombo,79.88719208,6.886982359,United Kingdom
1168,Travel Agents,NORTH SOUTH CHINA TRAVEL CO (PTE) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1169,Travel Agents,AL FALAH TRAVELS & TOURS,C,Colombo,79.86400388,6.926472029,Switzerland
1170,Travel Agents,RAMECA TRAVEL & LEISURE (PVT) LTD,B,Colombo,79.88473526,6.867054459,United Kingdom
1171,Travel Agents,GLOBAL TRAVELS AND TOURS,A,Colombo,80.01667,6.86667,United Kingdom
1172,Travel Agents,DUMEE INTERNATIONAL (PVT) LTD,A,Colombo,80.01667,6.86667,China
1173,Travel Agents,AMEEN TRAVELS,C,Kurunegala,80.366868,7.486218,Australia
1174,Travel Agents,TRAVELMATE LANKA (PVT) LTD,B,Colombo,79.866418,6.842919,United Kingdom
1175,Travel Agents,FAHAMAS TRAVELS,B,Colombo,79.88664818,6.947950172,United Kingdom
1176,Travel Agents,BLUE LOTUS,A,Galle,80.12649609,6.10358938,Spain
1177,Travel Agents,RASHADI TRAVELS,C,Kurunegala,80.25,7.75,United Kingdom
1178,Travel Agents,HOTEL ASHFORD SCHOOL AND TRAVEL AGENT (PVT) LTD,A,Colombo,79.94078857,6.795683175,Germany
1179,Travel Agents,AL-HAFIL TRAVEL AND TOURS(HAJ UMRA),B,Kegalle,80.387154,7.268821,United Kingdom
1180,Travel Agents,AL RIFA TRAVELS,C,Kegalle,80.387154,7.268821,United Kingdom
1181,Travel Agents,SADDLE TOURS INTERNATIONAL (PVT) LTD,C,Gampaha,79.843249,7.206416,United States of America
1182,Travel Agents,ABANS TOURS (PVT)LTD,A,Colombo,80.01667,6.86667,United Kingdom
1183,Travel Agents,REEMA HAJ TRAVEL & TOURS,B,Batticaloa,81.72896753,7.680486121,United Kingdom
1184,Travel Agents,THAMBAPANNI TREASURES (PVT) LTD,C,Colombo,79.86743585,6.833082021,United Kingdom
1185,Travel Agents,GRAND HOLIDAYS,A,Colombo,79.913892,6.897711,United Kingdom
1186,Travel Agents,AKIYO LANKA (PVT) LTD,B,Gampaha,79.914926,6.951178,United States of America
1187,Travel Agents,BRITEWAY TRAVELS AND TOURS,B,Colombo,80.01667,6.86667,Australia
1188,Travel Agents,TRANSTOURS & TRAVELS,C,Colombo,80.01667,6.86667,United Kingdom
1189,Travel Agents,LANKA COMMUNITY TRAVELS,A,Colombo,79.953354,6.906147,United Kingdom
1190,Travel Agents,PARADISE TOURS AND LEISURE PRIVATE LIMITED,A,Gampaha,80,7.13333,United Kingdom
1191,Travel Agents,FAIR TRAVELS,B,Kandy,79.88664818,6.947950172,United Kingdom
1192,Travel Agents,AL BAYAN TRAVELS AND TOURS,C,Batticaloa,81.33333,7.83333,United Kingdom
1193,Travel Agents,MUNA TRAVELS AND TOURS,B,Anuradhapura,80.01667,6.86667,Ireland
1194,Travel Agents,ACRUS TRAVEL & TOURS (PVT) LTD,A,Colombo,80.01667,6.86667,Switzerland
1195,Travel Agents,S LANKA 360 (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1196,Travel Agents,K G N TRAVEL & TOURS,B,Colombo,80.01667,6.86667,United Kingdom
1197,Travel Agents,DELUXE VACATIONS (PVT) LTD,A,Colombo,79.893438,6.877014,United Kingdom
1198,Travel Agents,PAN GLOBAL TRAVELS & TOURS (PVT)LTD,C,Colombo,80.01667,6.86667,Ireland
1199,Travel Agents,LYCAFLY(PVT)LTD,B,Colombo,80.01667,6.86667,United Kingdom
1200,Travel Agents,YA TRADING INTERNATIONAL (PVT)LTD,C,Colombo,80.01667,6.86667,United Kingdom
1201,Travel Agents,SPARTON TRAVELS (PVT) LTD,A,Gampaha,80,7.13333,United Kingdom
1202,Travel Agents,MIWAMI HOLDINGS ( PVT ) LTD,C,Colombo,79.89621755,6.909504175,Switzerland
1203,Travel Agents,THAMBILI ISLAND{PVT}LTD,B,Colombo,79.90170275,6.841059858,United Kingdom
1204,Travel Agents,ASIA LEISURE TRAVELS {PVT}LTD,A,Colombo,80.01667,6.86667,United Kingdom
1205,Travel Agents,HEAVENLY VACATIONS{PVT}LTD,A,Kalutara,79.982049,6.460387,United Kingdom
1206,Travel Agents,PARADISE VOYAGES{PVT}LTD,C,Colombo,80.01667,6.86667,United Kingdom
1207,Travel Agents,SHUMS HOLIDAYS{PVT}LTD,B,Colombo,80.01667,6.86667,Switzerland
1208,Travel Agents,SERENE VACATIONS LANKA ( PVT ) LTD,B,Colombo,79.880242,6.838232,United Kingdom
1209,Travel Agents,OLANKA TRAVELS (PVT) LTD,A,Colombo,79.880242,6.838232,United Kingdom
1210,Travel Agents,NATURE LANKA TRAVELS & TOURS,C,Colombo,79.89618553,6.93722362,United Kingdom
1211,Travel Agents,TOUR BLUE HOLDINGS PVT LTD,B,Colombo,80.01667,6.86667,United Kingdom
1212,Travel Agents,BLUESKY HOLIDAY TRAVEL{PVT}LTD,C,Colombo,79.87758977,6.914816955,Switzerland
1213,Travel Agents,SAPPHIRE TRAVELS AND TOURISM,A,Colombo,80.01667,6.86667,Austria
1214,Travel Agents,SURYA LANKA AYURVEDA HOLIDAYS,A,Colombo,80.01667,6.86667,Canada
1215,Travel Agents,SAGAMI HOLYDAYS,B,Colombo,79.893438,6.877014,United Kingdom
1216,Travel Agents,SAFRAN TRAVELS ( PVT ) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1217,Travel Agents,COOL SRI LANKA TOURS & TRAVELS,C,Colombo,79.913892,6.897711,United Kingdom
1218,Travel Agents,SUMMER INFINITIY (PVT)LTD,A,Colombo,79.89621755,6.909504175,United Kingdom
1219,Travel Agents,AMJL TOURS,B,Colombo,80.01667,6.86667,United Kingdom
1220,Travel Agents,BIN BAZ HOLIDAYS (PVT)LTD,B,Colombo,80.01667,6.86667,United Kingdom
1221,Travel Agents,SINO ASIA HOLIDAYS {PVT}LTD,C,Colombo,80.01667,6.86667,United Kingdom
1222,Travel Agents,SENLANKA DESTINATIONS {PVT}LTD,A,Colombo,80.21259466,6.952232553,United Kingdom
1223,Travel Agents,WINGS FOR WORLD,B,Gampaha,79.843249,7.206416,United Kingdom
1224,Travel Agents,WIJAYA GEMS AND TOURS,C,Colombo,80.01667,6.86667,United States of America
1225,Travel Agents,A.Y.TRAVEL'S & TOURS,A,Colombo,79.86400388,6.926472029,United States of America
1226,Travel Agents,LUXURY TRAVEL LANKA,C,Galle,80.223192,6.043279,United States of America
1227,Travel Agents,FORTUNE LANKA TOURS AND TRAVELS {PVT}LTD,B,Colombo,79.866418,6.842919,United Kingdom
1228,Travel Agents,MIDLAND TRAVELS (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1229,Travel Agents,KARA TRAVELS & TOURS{PVT}LTD,C,Colombo,80.01667,6.86667,United Kingdom
1230,Travel Agents,SIDDIQUE TRAVELS & TOURS,B,Puttalam,79.83367,8.031354,United Kingdom
1231,Travel Agents,EMIRATES TRAVELS AND TOURS (PVT) LTD,C,Colombo,79.87489147,6.81773117,United Kingdom
1232,Travel Agents,HAMAS HAJJ TRAVELS,A,Colombo,80.21259466,6.952232553,United Kingdom
1233,Travel Agents,ELEPHANTLAND INTERNATIONAL TRAVELS{PVT}LTD,B,Colombo,80.01667,6.86667,United Kingdom
1234,Travel Agents,AYURVA TRAVELLER (PVT) LTD,C,Colombo,79.88719208,6.886982359,United Kingdom
1235,Travel Agents,SAFARI LANKA TOURS-COLOMBO 06,A,Colombo,80.01667,6.86667,United Kingdom
1236,Travel Agents,BEST HOLIDAYS (PVT)LTD,B,Colombo,80.01667,6.86667,United Kingdom
1237,Travel Agents,VACATION PLANNERS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1238,Travel Agents,CEYLON BEACH TRAVELS.,C,Colombo,79.866418,6.842919,United Kingdom
1239,Travel Agents,LUCKY LIFE TRAVELS & TOURS (PVT) LTD.,A,Colombo,79.880242,6.838232,United Kingdom
1240,Travel Agents,HAWK TRAVELS (PVT) LTD,A,Colombo,80.01667,6.86667,Russia
1241,Travel Agents,MANGO HOLIDAYS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1242,Travel Agents,ACTION LANKA.COM (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1243,Travel Agents,DELAIR TRAVELS (PVT)LTD,B,Colombo,80.01667,6.86667,United Kingdom
1244,Travel Agents,JIL TOUR LIMITED,A,Colombo,80.01667,6.86667,United Kingdom
1245,Travel Agents,RESPONSIBLE TRAVEL (PVT) LTD,B,Gampaha,79.914926,6.951178,Ireland
1246,Travel Agents,FAR HOLIDAYS (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1247,Travel Agents,I CEYLON LIFESTYLE (PRIVATE) LIMITED,A,Colombo,80.01667,6.86667,France
1248,Travel Agents,PEARL LANKA TOURS,C,Gampaha,79.87166754,7.156773068,United Kingdom
1249,Travel Agents,TRAVELWIND HOLIDAYS (PVT) LTD,B,Colombo,79.880242,6.838232,United Kingdom
1250,Travel Agents,SAVINTA LEISURE (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1251,Travel Agents,ARALIYA HOLIDAYS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1252,Travel Agents,SMILE LEISURE MANAGEMENT & TOUR SERVICE (PVT) LTD,C,Colombo,79.89283998,6.867808078,United Kingdom
1253,Travel Agents,SAHWAN TRAVELS & TOURS (PVT) LTD,C,Batticaloa,81.72896753,7.680486121,United Kingdom
1254,Travel Agents,SEYLAN ADVENTURES (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1255,Travel Agents,AL JANNAH TRAVELS & TOURS (PVT) LTD,B,Colombo,79.888881,6.790527,United Kingdom
1256,Travel Agents,AGFORT ASIA (PVT) LTD,A,Colombo,79.86743585,6.833082021,Ireland
1257,Travel Agents,IDEAL GETAWAYS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1258,Travel Agents,SITA WORLD TRAVEL LANKA (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1259,Travel Agents,LUYOU LANKA TOURS (PVT) LTD,C,Colombo,79.90916432,6.903166337,United Kingdom
1260,Travel Agents,ASIAN ESCAPES (PVT) LTD,A,Colombo,79.893438,6.877014,United Kingdom
1261,Travel Agents,TGL TRAVELS & TOURS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1262,Travel Agents,AL ZIYAARA TOURS AND TRAVELS (PVT) LTD,B,Galle,80.20132402,6.041706734,United Kingdom
1263,Travel Agents,TRAVEL OUTLOOK (PVT) LTD,C,Colombo,79.86957173,6.877356536,United Kingdom
1264,Travel Agents,ENCOUNTER LANKA TOURS (PVT) LTD,A,Colombo,79.89621755,6.909504175,United Kingdom
1265,Travel Agents,EXPLORE THE WONDERS (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1266,Travel Agents,KAYA VOYAGES (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1267,Travel Agents,PELA HOLIDAYS (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1268,Travel Agents,CLOVER LANKA TRAVEL (PVT) LTD,A,Colombo,79.89621755,6.909504175,Finland
1269,Travel Agents,AL-QIMMAH TOURS & TRAVELS (PVT) LTD,C,Batticaloa,81.33333,7.83333,United Kingdom
1270,Travel Agents,A4 TOURS,B,Gampaha,79.87624339,7.13117577,United Kingdom
1271,Travel Agents,BEYOND BOUNDARIES & YOUR HOLIDAY SPECIALIST,A,Gampaha,80.03089998,7.159373661,United Kingdom
1272,Travel Agents,ABDULLAH TRAVELS & TOURS PVT LTD,A,Ratnapura,80.57326494,6.58317518,United Kingdom
1273,Travel Agents,G.G HAPPY TOUR,C,Galle,80.24748358,6.020177441,United Kingdom
1274,Travel Agents,LETU TRAVELS (PVT) LTD,B,Colombo,79.880242,6.838232,United Kingdom
1275,Travel Agents,ILMA HAJJ SERVICE & TRAVEL OPERATORS,B,Colombo,79.85523624,6.895296554,United Kingdom
1276,Travel Agents,CEYLON JOY INTERNATIONAL (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1277,Travel Agents,MARIYAM HAJJ-UMRA TRAVELS & TOURS,C,Ampara,81.75,7.08333,United Kingdom
1278,Travel Agents,SAS TRAVELS AND TOURS (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1279,Travel Agents,BOOKINGMART HOLIDAYS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1280,Travel Agents,MERIDIAN ESCAPES (PVT) LTD,C,Colombo,80.01667,6.86667,Switzerland
1281,Travel Agents,THE TRAVEL CAFE (PVT) LTD,C,Colombo,79.86721356,6.891548219,United States of America
1282,Travel Agents,WISHBONE INNOVATIONS (PVT) LTD,A,Colombo,79.87758977,6.914816955,Australia
1283,Travel Agents,EIGEN WEG TRAVELS AND TOURS (PVT) LTD,B,Colombo,79.880242,6.838232,United Kingdom
1284,Travel Agents,YARA TRAVELS (PVT) LTD,C,Ampara,81.84968588,7.218416352,United Kingdom
1285,Travel Agents,LANKA CULTURE & TRAVELS (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1286,Travel Agents,KATTANKUDY MOSQUES FEDERATION HAJ TRAVELS AND TOURS,B,Batticaloa,81.72896753,7.680486121,United Kingdom
1287,Travel Agents,MAIKA HOLIDAY,B,Gampaha,79.843249,7.206416,United Kingdom
1288,Travel Agents,TRAVEL LANKA JOURNEYS (PVT) LTD,C,Colombo,79.89621755,6.909504175,United Kingdom
1289,Travel Agents,AVANT LEISURE HOLIDAYS (PRIVATE) LIMITED,A,Colombo,79.913892,6.897711,Australia
1290,Travel Agents,PLEDGE HOLIDAYS PVT LTD,A,Gampaha,79.87166754,7.156773068,United Kingdom
1291,Travel Agents,TRAVEL MISSION (PVT) LTD,B,Colombo,,,United Kingdom
1292,Travel Agents,JOURNEYATOR (PVT)LTD,C,Colombo,80.01667,6.86667,United Kingdom
1293,Travel Agents,SAFEWAY TRAVELS AND TOURS,B,Colombo,79.88664818,6.947950172,United Kingdom
1294,Travel Agents,CLIMAX LANKA TRAVELS AND TOURS (PVT) LTD,A,Colombo,79.89621755,6.909504175,Thailand
1295,Travel Agents,INFINITY VACATIONS (PVT)LTD,B,Colombo,79.866418,6.842919,Switzerland
1296,Travel Agents,THE SUNWAY TRAVELS AND LEISURE,B,Colombo,79.85523624,6.895296554,United Kingdom
1297,Travel Agents,LULU HOLIDAYS (PVT) LTD,A,Colombo,79.880242,6.838232,France
1298,Travel Agents,CEYLON IN STYLE (PVT)LTD,C,Colombo,80.01667,6.86667,Netherlands
1299,Travel Agents,PREMIER DESTINATIONS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1300,Travel Agents,HIGHWAY TRAVELER (PVT) LTD,C,Kalutara,80.06194873,6.71662803,Netherlands
1301,Travel Agents,CATAPULTT LANKA (PVT) LTD,A,Colombo,79.893438,6.877014,United Kingdom
1302,Travel Agents,BLISS TRAVELS (PVT)LTD.,C,Colombo,80.01667,6.86667,United Kingdom
1303,Travel Agents,INTRAVELS HOLIDAY (PVT) LTD,B,Gampaha,79.84789,7.252517,Australia
1304,Travel Agents,CEILAO TOURS (PVT) LTD,A,Colombo,79.880242,6.838232,United Kingdom
1305,Travel Agents,RATNALOKA PARADISE TOURS (PVT)LTD.,A,Ratnapura,80.4022975,6.680369112,United Kingdom
1306,Travel Agents,NICO EXPLORERS (PVT) LTD,C,Colombo,80.01667,6.86667,United States of America
1307,Travel Agents,ANCIENT LANKA TOURS & TRAVELS (PVT) LTD,B,Gampaha,80,7.13333,United Kingdom
1308,Travel Agents,C T S LANKA TOURS & COMMERCE (PVT) LTD,B,Colombo,-2.781457,53.954905,United Kingdom
1309,Travel Agents,CEYLON DREAM TRAVELS.,A,Colombo,79.90170275,6.841059858,United Kingdom
1310,Travel Agents,CEYLON FOOTPRINT HOLIDAYS (PVT) LTD,C,Colombo,79.880242,6.838232,Canada
1311,Travel Agents,BLUE LANKA TOURS (PVT) LTD,B,Colombo,79.90916432,6.903166337,Sweden
1312,Travel Agents,CRUSADER SPORTS & LEISURE TOURS (PVT) LTD,C,Colombo,79.945297,6.834129,United Kingdom
1313,Travel Agents,L S L ADVENTURE TOURS (PVT) LTD,A,Gampaha,79.85121578,7.227404123,Netherlands
1314,Travel Agents,MINOLTA TRAVELS & TOURS,A,Colombo,79.86400388,6.926472029,United Kingdom
1315,Travel Agents,SANKI LEISURE( PRIVET) LIMITED,B,Gampaha,79.87166754,7.156773068,Germany
1316,Travel Agents,STERLING HOLIDAYS (PVT) LTD,C,Gampaha,80.09566275,7.143816121,United Kingdom
1317,Travel Agents,E TURISMO LANKA (PVT) LTD,C,Colombo,79.90984342,6.913713265,United Kingdom
1318,Travel Agents,YA TOURS,A,Colombo,80.01667,6.86667,United Kingdom
1319,Travel Agents,TOURMASTER LANKA INTERNATIONAL (PVT) LTD,B,Gampaha,79.843249,7.206416,United Kingdom
1320,Travel Agents,CEYTRANS (PVT) LTD,B,Kalutara,79.93051018,6.663972844,United Kingdom
1321,Travel Agents,VISIT SRI LANKA TOURS,C,Galle,80.223192,6.043279,United Kingdom
1322,Travel Agents,ZENITH EXPEDITIONS (PVT) LTD.,A,Colombo,80.01667,6.86667,United Kingdom
1323,Travel Agents,1 A SENIRA TRAVELS AND TOURS,B,Colombo,79.893438,6.877014,United Kingdom
1324,Travel Agents,ISAK TRAVELS,C,Gampaha,79.85121578,7.227404123,United Kingdom
1325,Travel Agents,FUTURE HORIZON (PVT) LTD,A,Colombo,79.913892,6.897711,United Kingdom
1326,Travel Agents,DANATA (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1327,Travel Agents,UNIQUE HOLIDAYS,B,Colombo,,,United Kingdom
1328,Travel Agents,JAQ LANKA HOLIDAYS (PVT)LTD,A,Gampaha,79.84535985,7.219411131,United Kingdom
1329,Travel Agents,SIRI NATURE TOUR IN SRI LANKA,C,Gampaha,80,7.13333,Ireland
1330,Travel Agents,MEDICAL TOURISM (PVT) LTD,B,Colombo,79.923272,6.851146,France
1331,Travel Agents,TRAVEL COLOMBO,C,Gampaha,79.86251643,7.02728731,United Kingdom
1332,Travel Agents,LETS SEE ASIA PVT LTD,A,Colombo,79.923272,6.851146,United Kingdom
1333,Travel Agents,GLOBAL ECONOMICAL MICRO ENTERPRISES DEVELOPMENT (PVT) LTD,B,Ampara,81.83417098,7.394464575,United Kingdom
1334,Travel Agents,SPICELAND DESTINATIONS LANKA (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1335,Travel Agents,WAVES DESTINATIONS (PVT) LTD,A,Colombo,80.01667,6.86667,Belgium
1336,Travel Agents,RED STONE (PRIVATE ) LIMITED,B,Colombo,80.01667,6.86667,Hungary
1337,Travel Agents,SRILAK TRAVELS AND TOURS,B,Colombo,80.01667,6.86667,Bulgaria
1338,Travel Agents,GABO TRAVELS OVERSEAS (PVT) LTD,C,Colombo,80.01667,6.86667,United Kingdom
1339,Travel Agents,RED HUT TOURS AND TRAVELS (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1340,Travel Agents,STAR CLUB (PVT) LTD,A,Colombo,79.893438,6.877014,United Kingdom
1341,Travel Agents,EASTGATE TRAVELLER,B,Batticaloa,81.53490694,7.902843511,United Kingdom
1342,Travel Agents,EXCITING TRAVEL HOLIDAYS (PRIVATE) LIMITED,C,Colombo,79.89621755,6.909504175,Austria
1343,Travel Agents,ZEN TOURS (PVT) LTD,B,Colombo,80.01667,6.86667,United Kingdom
1344,Travel Agents,VALUE TRADE (PVT) LTD,A,Colombo,80.01667,6.86667,United Kingdom
1345,Travel Agents,CDC TRAVELS (PVT) LTD,B,Colombo,79.880242,6.838232,United Kingdom
